Dados
31
48
15
38
30
13
55
30
24
45
30
45
13
25
58
55
27
10
54
43
42
5
6
18
37
38
4
41
44
41
6
30
15
25
22
55
54
60
27
24
25
60
16
22
29
59
42
39
59
49
19
8
40
16
1
2
27
13
49
30
52
42
51
12
17
51
14
57
52
13
56
5
9
53
39
24
31
10
26
59
20
41
14
53
42
4
1
12
8
7
5
49
7
42
27
43
6
22
50
49
25
44
37
44
59
60
43
50
33
33
59
47
6
15
55
33
14
15
13
37
53
22
53
2
13
1
30
2
3
22
51
45
29
46
10
35
46
17
54
29
28
7
39
12
14
60
16
34
49
40
14
44
33
45
35
49
12
44
40
1
33
15
6
29
26
34
54
26
21
49
21
1
24
58
4
25
59
4
59
37
17
47
59
12
56
39
40
7
3
1
22
33
20
4
29
38
3
37
27
57
14
45
36
10
10
11
43
42
35
27
37
31
60
22
42
43
3
56
14
19
58
32
29
1
20
14
10
13
30
60
8
15
25
4
32
57
23
11
57
21
34
44
51
17
4
4
15
33
28
45
24
23
32
53
3
17
53
44
58
28
16
9
11
43
36
51
34
54
40
47
42
56
8
60
16
14
51
17
42
11
17
31
46
22
42
19
32
31
27
36
54
57
29
52
17
18
57
59
53
4
13
37
29
51
43
42
21
22
13
50
44
50
34
9
15
1
56
37
2
31
21
4
58
4
32
52
17
32
4
35
9
19
42
53
49
26
30
33
20
33
23
38
43
17
35
41
53
51
52
40
36
32
16
46
17
2
25
25
7
5
22
35
6
25
11
5
47
16
44
59
33
22
44
48
49
54
55
8
35
46
50
13
57
34
16
2
37
42
36
1
18
30
56
57
4
33
53
45
33
28
17
42
28
35
8
12
38
46
4
32
47
48
38
29
8
6
26
44
4
21
18
28
44
49
15
3
10
45
6
48
49
7
34
2
30
47
7
60
49
11
31
55
29
19
42
31
45
28
52
10
20
54
17
57
49
57
39
20
51
27
56
51
52
44
12
25
25
58
31
57
1
57
34
60
57
8
15
41
27
38
15
20
37
1
9
55
49
28
7
10
14
44
28
41
5
19
44
3
53
32
11
3
36
56
9
4
20
20
39
45
36
24
37
24
27
40
27
10
27
3
21
30
55
41
7
46
41
3
43
4
36
60
11
26
4
4
47
16
44
17
27
55
44
50
18
49
19
49
7
59
24
60
47
23
49
52
16
29
5
7
21
4
36
49
40
28
35
19
19
10
23
48
46
28
1
47
55
4
28
31
46
23
53
40
48
31
5
17
20
35
43
47
14
46
41
28
7
7
2
21
33
1
59
60
44
52
12
4
54
41
8
60
50
11
25
49
12
24
27
60
39
29
58
10
36
9
55
10
14
2
32
45
30
3
36
35
3
5
47
7
5
33
34
48
46
26
17
41
32
31
35
36
12
37
20
12
49
3
16
17
26
40
15
22
13
54
32
45
34
59
9
20
3
59
48
35
2
9
23
26
27
47
39
19
10
11
41
56
13
39
47
17
51
31
2
28
60
13
58
9
50
4
8
29
36
4
59
26
33
5
33
42
13
14
18
30
24
6
20
49
2
60
56
46
16
44
19
35
44
45
10
24
7
14
54
28
39
42
27
48
35
34
16
38
51
55
25
29
35
30
41
43
43
48
24
5
25
8
49
51
38
19
59
36
11
5
51
19
50
59
19
38
9
4
13
35
47
2
39
21
55
16
12
50
37
58
52
20
50
59
38
10
32
2
47
46
52
21
25
53
25
18
45
52
44
17
9
56
42
39
43
54
1
29
19
43
44
11
5
52
15
42
39
34
12
38
16
7
14
7
53
43
50
54
32
6
54
44
51
49
12
7
52
45
31
17
43
60
7
24
47
15
9
19
33
16
14
3
45
1
48
49
35
6
56
12
52
2
41
13
1
25
2
27
57
50
47
27
33
36
34
2
2
50
44
5
40
59
11
4
41
2
4
2
58
12
60
2
13
26
50
10
57
9
40
11
55
49
30
10
4
4
48
31
56
48
30
50
13
28
58
11
26
57
13
6
36
41
32
49
46
58
27
1
8
35
31
23
59
34
45
28
6
36
18
33
25
40
30
51
32
4
35
53
24
42
29
28
55
18
6
35
10
54
37
7
30
30
6
38
28
44
32
21
2
7
29
30
5
7
46
31
37
30
28
12
43
54
43
11
53
28
42
18
46
46
7
6
1
26
25
6
34
1
31
4
18
27
55
47
8
36
11
40
4
41
4
53
59
5
16
36
35
9
60
8
13
21
42
54
32
6
2
36
24
17
31
49
26
46
23
9
46
57
24
21
33
32
45
3
26
38
47
30
47
18
2
44
30
33
5
38
35
6
51
47
19
10
31
34
38
48
54
23
27
44
45
50
56
6
10
7
20
17
16
57
20
48
20
51
51
47
29
1
21
20
35
42
36
2
52
35
28
37
1
13
48
9
39
44
15
18
41
24
39
44
19
34
36
12
8
24
1
58
9
39
49
11
50
12
36
38
30
59
38
50
3
51
20
25
9
30
44
49
12
41
27
27
26
42
4
28
53
1
59
25
5
52
46
13
59
53
34
38
49
23
34
12
13
37
53
2
33
17
42
36
54
20
48
28
43
6
2
25
53
45
21
6
1
60
44
35
32
34
38
27
45
1
31
39
55
4
25
20
22
34
38
30
27
34
1
42
57
28
55
47
56
1
55
54
2
9
53
31
19
6
4
20
17
11
43
20
23
56
32
45
51
53
60
12
47
10
37
27
53
22
54
19
21
43
43
40
53
29
55
34
2
2
50
59
41
59
28
33
6
18
28
4
9
49
45
58
35
24
35
29
2
59
6
14
53
55
13
10
45
8
23
5
42
14
3
25
11
30
17
39
25
43
53
7
35
56
20
19
30
41
28
38
59
7
23
48
30
5
47
50
17
31
3
25
52
53
48
46
30
25
9
21
43
27
3
10
47
9
32
42
14
39
57
3
4
22
60
39
19
20
46
16
47
46
11
28
10
17
34
55
15
56
24
51
10
10
39
36
38
48
43
8
8
6
52
28
30
32
55
9
45
40
15
20
23
55
56
43
50
39
34
32
28
19
32
35
30
10
54
20
17
19
8
52
28
6
38
18
15
46
14
43
9
55
10
5
40
37
19
21
50
44
14
56
14
57
42
6
22
59
40
45
22
20
41
27
1
18
28
11
6
46
18
11
56
55
41
2
32
28
23
29
52
51
11
7
15
38
23
19
40
7
52
23
60
26
28
56
10
33
53
14
27
27
18
10
19
33
37
57
12
39
53
29
37
19
5
11
33
8
10
55
4
27
59
5
40
5
35
22
55
42
59
6
37
30
55
58
40
25
56
20
25
4
19
24
38
11
12
13
54
4
49
11
51
2
30
1
58
6
13
12
16
27
50
44
4
25
54
17
11
35
19
21
28
41
42
38
37
27
47
31
44
58
7
24
60
13
28
5
26
54
23
35
2
30
58
20
10
44
12
21
6
39
49
59
21
38
36
49
13
53
37
49
34
9
53
53
24
11
45
48
56
44
37
37
45
36
19
9
9
36
55
23
14
16
24
16
8
59
51
51
19
27
16
60
33
53
33
57
8
16
24
56
29
56
38
28
5
39
30
59
19
40
38
17
43
4
15
27
32
2
12
58
20
36
25
28
46
38
52
8
50
53
33
6
56
50
19
33
33
13
57
3
6
42
37
12
26
36
58
38
7
46
17
5
7
44
24
15
13
21
2
35
17
49
13
14
8
13
9
54
1
26
14
13
58
17
16
48
25
24
49
18
54
32
25
40
41
36
16
34
15
21
4
37
42
26
4
23
53
51
60
42
53
33
33
48
1
42
1
1
13
16
24
29
13
58
32
43
54
54
14
42
42
57
21
45
41
43
42
5
47
28
21
43
54
42
9
35
57
32
40
25
15
14
27
31
22
59
18
32
15
34
6
55
45
44
43
5
2
10
32
23
13
43
9
42
37
33
56
19
56
57
38
2
51
51
27
36
28
52
20
4
22
27
53
6
1
60
11
60
17
26
44
42
53
40
5
60
4
42
3
17
52
23
37
15
22
53
55
41
32
26
7
15
52
58
20
57
30
12
58
42
32
40
23
53
13
48
24
16
16
50
26
40
45
44
59
19
3
45
41
52
7
9
21
28
57
7
47
60
51
57
3
16
55
25
15
54
11
30
44
52
5
60
43
4
54
60
50
25
50
54
1
10
18
27
31
58
52
39
30
59
26
10
59
16
5
24
34
36
56
37
47
9
6
30
16
34
12
45
44
51
28
34
5
57
26
40
13
7
5
19
17
25
50
14
22
30
38
32
21
51
20
53
16
53
31
11
49
8
23
23
38
5
11
4
1
23
27
26
33
18
52
46
16
60
23
49
6
36
11
7
10
40
38
30
16
7
46
52
37
19
53
42
54
24
28
20
54
44
19
4
49
50
42
42
33
17
33
2
9
13
19
45
55
22
56
38
22
50
12
54
28
48
14
22
15
47
50
49
58
18
24
7
55
59
18
43
31
38
60
32
2
44
49
55
56
5
53
26
44
1
7
8
42
12
45
12
22
36
16
32
13
8
32
21
26
17
17
17
11
6
10
48
13
23
15
31
36
52
50
20
55
3
56
51
18
11
52
17
15
40
15
53
17
55
17
48
18
33
31
16
21
6
47
58
59
3
7
3
6
43
34
8
54
38
6
56
23
19
28
42
22
39
36
11
43
2
20
32
15
20
41
28
1
21
27
7
21
19
20
37
58
56
55
45
36
40
10
52
16
5
32
8
36
34
32
52
58
29
32
59
14
28
45
21
1
4
18
57
14
22
3
43
50
4
57
4
54
33
35
4
59
49
51
56
48
54
46
29
5
45
49
57
25
18
49
35
8
13
37
6
58
41
15
32
31
3
29
23
29
43
47
3
34
16
25
40
6
53
39
38
2
13
7
51
3
14
29
53
2
60
40
16
45
39
19
60
8
49
52
6
59
6
2
49
21
33
55
31
31
16
5
10
12
1
31
27
23
23
12
8
13
16
47
53
28
54
46
41
42
32
58
10
39
42
13
17
45
29
48
47
19
48
54
59
45
18
24
11
39
37
59
20
29
5
40
60
49
1
47
26
23
33
41
59
16
34
40
32
42
32
10
46
21
2
21
37
40
37
27
5
48
30
60
41
16
18
50
19
40
16
35
8
17
3
1
56
24
27
15
10
8
13
22
25
5
7
1
53
36
2
35
35
47
56
3
36
6
51
9
47
42
42
56
15
6
19
26
45
42
21
12
30
45
47
39
17
20
46
57
12
23
7
47
17
25
4
35
42
30
50
32
59
39
17
29
9
47
3
37
50
50
37
21
34
46
51
5
5
12
35
50
20
54
50
54
23
21
56
5
31
31
57
39
2
35
56
51
47
36
24
48
9
35
7
22
24
57
59
2
41
27
21
23
33
57
39
15
2
50
47
43
41
5
45
29
17
26
48
21
6
56
50
50
51
50
49
58
10
31
22
5
30
18
29
51
44
48
24
48
54
14
34
39
22
32
38
30
3
3
40
59
37
47
8
40
35
53
11
23
48
26
51
42
8
5
55
59
20
18
12
15
12
10
30
24
45
37
11
4
55
12
24
54
21
22
49
53
24
55
11
57
8
18
21
34
55
5
44
15
39
41
1
17
29
46
21
14
51
28
37
59
44
25
57
41
49
39
27
37
41
26
10
49
20
34
21
39
48
45
33
41
15
23
33
15
52
41
58
8
1
11
44
1
59
24
11
48
5
5
51
32
22
3
6
53
48
17
13
39
58
14
4
35
34
14
18
36
20
9
53
3
58
3
17
41
24
45
20
56
6
27
17
21
18
38
8
25
40
54
23
53
21
36
58
37
31
27
47
41
17
27
15
12
46
2
19
9
57
8
9
51
51
47
32
55
21
40
53
40
33
18
26
5
8
33
43
6
42
60
39
36
7
2
1
10
46
14
10
6
40
2
3
17
14
11
11
42
27
32
8
49
51
1
41
41
8
1
4
57
43
10
48
17
53
37
18
36
47
39
33
6
6
12
11
56
40
28
5
50
4
46
42
48
9
56
30
49
9
23
41
48
20
44
33
12
23
19
35
1
15
20
44
52
45
43
34
36
3
41
20
35
44
54
55
4
44
4
11
42
31
8
8
19
49
34
30
5
36
4
31
28
25
42
58
9
31
47
10
3
34
39
32
54
17
25
36
46
14
58
49
9
31
46
5
47
25
51
6
52
28
28
20
1
11
3
52
25
52
3
11
52
53
28
12
18
29
5
23
10
12
49
52
21
53
22
17
54
53
17
3
54
22
28
3
32
60
30
25
4
11
35
12
17
7
54
50
53
41
51
25
43
23
37
55
5
19
15
19
55
55
31
10
49
35
27
18
22
5
49
20
21
45
1
42
26
45
19
8
10
10
11
33
40
1
27
2
51
29
5
38
15
26
54
23
41
39
53
17
50
6
58
53
5
33
52
27
26
59
55
40
59
16
29
6
14
39
8
21
10
52
42
32
8
50
57
31
50
50
2
43
56
14
32
43
25
15
51
23
11
6
47
33
12
8
7
30
26
44
29
34
29
46
4
17
59
43
37
44
2
19
35
27
50
8
46
13
51
25
3
54
2
33
10
21
40
60
31
42
40
47
45
45
19
36
50
59
11
42
49
46
52
15
17
25
27
19
25
13
35
44
29
26
24
27
11
60
39
33
28
49
5
17
5
14
30
27
55
18
37
56
27
31
44
27
7
8
28
35
44
48
56
51
43
26
11
10
39
32
17
10
42
39
6
29
44
8
33
49
49
3
56
8
21
16
39
44
8
38
29
44
44
55
22
2
54
24
46
34
47
23
37
7
55
28
29
20
32
5
32
32
41
29
18
45
10
57
32
52
14
6
16
16
6
52
31
9
22
2
6
13
53
20
56
34
33
23
12
43
12
10
59
40
21
14
27
9
53
29
59
1
17
51
15
32
6
44
24
28
49
18
7
46
37
43
37
43
22
2
1
34
24
39
51
8
29
11
57
16
49
60
38
8
23
46
30
5
39
53
46
47
44
13
17
10
41
2
21
12
25
32
56
52
49
47
5
12
7
50
48
44
21
41
53
56
23
18
21
52
52
52
18
42
58
47
26
10
36
44
41
32
38
58
15
46
60
42
16
28
5
30
32
53
25
6
34
17
2
54
47
58
21
29
41
7
23
49
17
43
5
12
52
47
10
46
24
44
53
40
30
1
41
43
26
53
51
51
18
27
20
40
31
51
17
23
22
7
56
2
11
52
57
26
20
43
48
56
11
9
32
19
56
2
51
18
30
3
20
16
37
23
54
18
33
57
44
28
22
33
46
4
54
40
33
38
48
10
27
8
11
27
24
40
28
33
31
10
10
59
3
1
33
52
2
46
33
39
4
12
46
37
58
23
2
45
45
56
18
29
43
1
30
44
10
41
3
52
3
7
37
31
27
50
7
56
22
19
29
2
16
36
58
53
22
39
33
39
60
39
31
54
6
39
14
24
49
60
9
29
16
32
5
46
17
15
18
27
31
9
47
40
34
53
13
41
22
53
8
31
5
13
13
23
14
10
36
59
9
7
28
23
26
11
44
30
2
39
41
52
2
11
4
38
56
6
8
57
16
15
5
8
29
45
59
13
12
41
13
5
50
22
57
28
1
56
45
14
29
50
49
42
15
25
12
10
37
34
9
51
8
10
1
53
26
19
31
53
34
30
54
48
33
32
32
3
15
47
42
22
36
18
48
24
32
41
51
43
26
3
3
26
1
41
27
32
22
13
41
30
38
9
35
30
26
40
9
49
45
4
5
36
43
5
26
40
58
11
5
28
45
18
13
26
58
51
10
35
59
1
7
40
56
1
25
24
1
22
58
35
5
6
9
12
35
11
53
18
43
18
54
40
48
27
43
6
16
10
56
33
21
50
36
17
28
45
10
41
34
52
43
3
5
51
52
56
8
21
19
39
17
40
29
54
29
16
1
20
11
57
54
39
59
33
1
21
14
21
29
9
41
40
47
34
43
39
30
5
60
27
26
10
39
48
59
18
10
9
16
57
24
14
3
2
23
16
6
24
22
32
36
23
58
39
58
26
34
11
57
5
37
21
7
21
38
37
20
46
50
35
19
9
14
22
48
56
35
51
36
32
58
17
10
11
46
46
37
60
56
16
56
33
15
42
37
4
39
39
10
56
35
58
30
35
22
58
12
32
58
7
46
11
19
39
10
50
5
50
27
4
43
47
38
4
4
39
45
15
19
53
11
55
2
47
3
26
46
13
12
8
23
15
13
36
37
55
42
33
33
37
49
53
18
3
48
8
11
17
34
33
29
51
28
38
15
35
56
4
40
45
46
3
44
59
16
33
41
46
21
17
40
19
43
11
49
41
8
21
59
20
1
39
46
55
46
53
18
60
20
6
48
22
1
34
29
54
19
50
58
33
59
42
42
33
48
24
38
36
28
41
44
39
48
27
35
49
10
30
20
17
49
3
45
25
7
21
12
57
48
10
53
8
9
21
2
12
1
47
13
15
42
19
21
51
29
35
46
53
7
8
32
28
11
11
23
55
4
37
10
42
46
7
21
38
56
18
58
43
50
27
33
49
6
56
12
30
6
56
51
14
55
57
13
22
58
7
28
14
49
57
16
51
7
10
45
46
35
19
25
18
37
1
3
34
43
21
42
59
3
9
14
59
16
27
34
21
18
6
41
50
5
12
27
3
34
23
45
43
45
34
37
23
40
46
2
37
10
53
4
4
30
6
28
29
34
40
10
51
31
55
6
58
11
14
24
30
37
37
57
38
31
38
52
34
44
18
4
34
26
18
24
32
27
37
1
16
44
39
16
34
25
6
51
3
10
38
17
50
6
25
21
45
16
37
13
46
42
19
6
44
41
25
38
59
48
12
16
15
31
24
44
42
4
51
50
52
30
51
27
14
19
59
48
35
37
55
4
14
49
22
13
1
39
19
5
29
55
5
7
21
22
51
58
43
38
42
41
26
11
43
44
9
29
1
57
44
5
44
44
51
54
56
3
57
32
20
40
15
9
6
28
59
3
42
49
55
58
30
22
18
4
59
27
45
11
41
27
41
24
54
55
50
45
41
44
25
40
4
23
50
27
32
30
34
54
41
23
4
56
56
55
34
1
54
33
60
20
48
26
31
53
48
45
47
52
35
54
9
10
47
19
39
38
18
4
30
47
36
28
14
41
56
3
18
30
7
5
53
35
41
7
42
41
24
2
41
49
12
30
11
27
57
13
4
25
29
24
50
53
40
43
56
48
40
23
47
32
29
54
30
3
40
29
23
40
23
35
42
53
51
57
54
14
9
12
42
22
54
7
12
58
46
52
33
32
43
59
47
30
38
22
5
32
32
20
29
45
33
29
29
34
51
27
38
1
4
39
46
24
26
42
10
3
48
24
13
46
53
53
47
24
43
48
53
54
34
35
39
36
42
31
6
2
16
16
13
44
58
7
58
34
48
18
33
25
36
12
14
29
58
4
23
12
32
52
59
35
56
33
27
10
54
43
32
17
10
40
13
28
4
17
57
59
14
20
30
58
23
17
57
7
8
15
52
24
13
31
51
8
42
17
22
24
13
8
30
20
17
2
45
1
45
8
25
42
23
31
38
58
12
43
20
8
31
58
33
24
12
35
38
52
19
48
35
17
29
15
15
3
49
60
19
32
2
11
54
56
33
48
11
52
34
5
5
34
58
34
58
27
40
57
34
8
5
15
17
38
15
40
34
24
21
50
37
13
25
35
12
13
23
47
25
19
56
55
30
27
19
37
56
57
54
13
14
58
16
57
52
58
31
23
30
38
7
36
11
36
23
23
32
35
20
11
17
14
36
12
20
17
2
21
52
28
58
39
18
52
29
41
23
12
13
36
46
33
5
18
59
1
55
43
28
27
53
51
54
29
13
11
51
53
23
11
37
59
30
33
15
13
12
8
26
49
3
46
29
50
19
55
34
32
22
45
22
39
20
47
48
5
24
37
34
43
50
35
59
33
56
24
31
24
60
11
23
41
25
28
57
19
56
1
46
58
36
40
38
27
56
30
55
7
16
16
56
24
58
39
53
37
18
30
15
48
31
54
26
53
47
12
33
5
4
1
52
7
8
58
60
41
29
21
34
32
27
50
24
31
18
2
50
11
17
1
39
44
5
41
53
26
39
12
7
41
21
37
44
23
57
52
55
3
1
12
13
18
2
15
53
31
27
15
38
24
14
56
12
27
7
32
12
37
10
56
19
4
54
38
29
43
34
47
41
12
1
30
60
17
21
1
55
50
19
32
59
50
25
34
52
51
54
46
60
23
36
52
28
8
59
48
8
37
26
20
17
31
19
19
9
33
55
21
43
52
4
19
56
11
60
28
37
48
47
2
31
11
1
28
54
56
46
9
40
29
22
58
32
38
41
59
6
40
8
30
53
14
2
48
15
57
17
57
38
24
47
8
35
32
60
1
44
19
2
44
17
9
59
35
6
59
24
24
41
49
54
12
17
60
12
50
33
41
27
28
21
50
43
58
58
4
52
36
41
20
43
46
49
4
44
60
2
31
37
32
40
20
22
19
52
51
44
41
41
46
3
54
59
16
23
32
59
57
29
53
9
26
36
1
54
59
9
49
5
25
8
41
55
1
45
2
60
46
34
31
49
35
55
7
42
45
44
18
14
2
27
19
51
10
18
58
43
59
47
3
41
51
49
39
27
1
24
32
47
25
7
5
33
2
49
15
33
57
26
57
13
50
5
33
15
8
38
37
38
9
12
39
59
53
8
40
4
18
31
13
46
27
2
60
4
42
58
55
20
55
4
55
53
27
7
23
29
4
4
4
42
1
3
52
58
20
9
28
25
19
58
4
52
51
40
2
18
29
51
47
34
16
54
24
15
5
1
1
36
4
6
20
28
36
51
51
39
5
28
10
38
52
45
7
16
27
13
15
50
59
57
14
3
56
2
22
19
19
49
56
25
49
8
43
54
32
10
16
10
18
45
37
20
29
50
42
29
21
6
28
35
32
40
17
1
38
48
36
52
33
21
38
17
57
9
10
58
50
50
54
7
14
6
25
52
29
22
18
4
40
8
41
7
59
56
39
7
56
57
14
39
17
32
36
27
58
56
19
32
19
18
37
40
37
15
60
49
60
53
52
29
8
35
4
44
34
21
41
44
43
60
5
3
7
18
31
14
60
54
56
4
11
27
10
6
24
6
12
49
55
22
47
34
45
56
10
27
2
15
43
59
14
56
11
20
2
41
57
20
36
36
23
39
55
11
33
5
26
37
22
1
38
9
3
2
45
29
10
4
28
29
41
52
58
48
48
57
34
56
4
60
60
12
49
15
59
24
55
38
39
24
48
49
25
51
23
34
37
37
24
58
8
2
34
51
17
18
54
33
30
11
58
31
14
9
18
37
46
42
4
60
27
24
39
13
19
21
14
5
18
24
36
54
30
56
60
20
15
2
12
56
27
3
58
23
1
4
43
14
11
53
8
59
3
56
54
15
5
19
54
7
25
53
19
29
49
52
1
25
37
14
18
55
47
21
15
51
20
10
36
59
8
21
39
3
26
27
51
32
45
18
16
13
37
46
42
8
26
32
54
39
20
29
41
36
3
8
11
6
26
37
28
17
44
12
42
40
32
54
43
29
16
59
8
58
7
28
53
21
13
59
36
3
27
55
23
31
35
28
18
50
39
19
12
2
18
16
11
54
3
14
60
9
54
27
13
31
32
38
31
20
47
18
12
37
13
57
46
19
5
10
48
18
59
2
21
29
50
6
53
37
60
30
40
25
40
58
50
13
26
33
2
56
53
13
12
55
19
6
28
36
30
44
33
58
25
41
52
40
46
4
35
14
49
25
13
54
53
51
26
37
54
51
36
25
57
11
51
4
56
27
54
26
55
6
1
17
27
34
23
45
24
43
45
46
12
35
4
41
27
27
8
18
54
22
42
42
6
42
51
18
1
44
31
28
17
17
13
18
52
55
56
48
14
23
44
12
35
28
42
58
15
28
12
11
47
34
9
29
33
27
8
27
24
57
23
45
11
17
9
42
16
36
38
26
20
50
59
11
16
15
12
53
54
51
1
38
37
60
30
19
18
42
55
27
36
33
4
21
11
56
40
14
15
1
9
28
43
8
19
23
51
44
55
36
38
23
42
1
5
42
15
23
56
40
20
51
9
15
51
17
6
35
50
36
4
43
5
58
47
20
5
38
38
5
59
27
22
5
20
60
35
7
44
27
49
33
51
52
24
42
34
46
29
43
16
34
21
41
23
15
24
29
8
24
27
42
7
43
37
19
37
42
43
25
49
21
16
1
56
55
31
30
56
1
47
30
35
37
15
17
1
47
8
51
12
31
18
9
24
42
53
53
58
13
38
20
38
31
23
28
30
48
18
17
35
59
51
34
20
29
47
7
50
59
10
24
35
2
16
4
31
18
4
9
30
37
30
57
41
8
44
10
43
34
41
17
33
12
51
28
9
47
20
21
29
56
60
6
59
13
14
48
51
55
45
40
30
6
28
16
21
24
10
42
15
41
56
22
39
7
54
41
27
19
39
30
51
48
44
48
30
33
52
47
21
54
42
2
13
56
6
11
50
18
22
37
42
48
35
45
3
16
43
2
8
48
27
55
22
45
54
43
5
23
13
27
25
46
26
15
18
23
19
26
59
60
10
32
53
11
30
54
48
57
3
51
8
45
57
30
22
48
13
22
33
37
29
30
57
50
3
23
8
49
39
43
24
2
52
28
1
30
60
35
16
37
32
60
21
31
24
33
33
56
53
10
47
51
32
40
10
56
53
37
16
32
18
54
41
18
23
51
3
6
45
57
2
14
58
58
44
8
26
2
10
56
29
33
44
57
45
39
33
33
52
29
2
18
25
50
54
31
16
22
59
53
38
2
30
59
23
37
2
16
35
35
10
52
24
42
24
9
9
43
39
47
21
4
55
20
14
10
16
53
42
49
45
28
29
22
21
18
25
6
5
48
55
32
13
44
20
24
52
59
60
38
47
19
32
57
45
12
39
20
6
21
29
44
14
10
30
11
44
13
48
32
39
20
35
24
49
34
52
28
43
1
33
1
54
58
50
8
58
36
53
16
32
48
11
27
54
57
40
52
8
20
4
23
39
58
18
58
18
20
18
22
49
8
14
40
6
54
54
22
21
60
15
6
44
38
27
38
44
56
40
7
46
22
20
23
36
41
44
34
29
14
43
35
11
40
48
42
34
10
15
18
33
43
16
2
58
46
13
42
1
26
12
35
53
27
5
18
10
27
52
16
56
6
24
27
5
13
18
17
50
10
13
39
60
29
44
10
1
43
46
30
35
1
4
12
26
20
17
3
14
47
31
27
28
46
12
16
20
18
19
46
59
11
49
4
23
36
11
52
35
55
28
16
17
8
46
23
2
29
31
47
2
23
31
46
38
1
8
42
24
58
54
34
38
29
34
51
13
43
44
34
7
25
48
42
35
10
19
46
43
52
18
12
50
21
11
25
26
7
42
20
38
27
3
34
30
36
52
49
11
27
6
13
20
4
54
57
37
16
54
47
52
32
19
27
10
33
53
1
59
28
54
10
51
3
8
29
48
36
17
53
23
17
52
43
52
5
39
33
6
14
55
60
48
28
35
16
25
30
46
56
38
7
34
37
2
15
29
24
49
60
32
33
52
1
53
43
43
1
28
50
35
8
57
12
13
23
60
29
42
6
37
34
32
4
13
54
35
3
28
18
40
26
14
31
11
14
31
56
7
21
43
5
4
24
49
31
33
20
28
6
20
5
20
9
50
40
2
11
32
57
59
10
54
21
9
49
27
41
39
36
59
38
22
5
42
44
13
54
20
36
51
60
23
41
7
55
56
51
42
33
43
17
44
14
58
58
39
38
36
10
23
13
28
9
13
41
43
26
17
23
1
45
41
26
26
60
35
10
40
16
46
25
41
46
4
21
3
41
49
25
37
14
15
18
16
34
30
12
19
39
43
18
55
24
41
38
45
45
35
50
53
18
51
17
28
13
43
55
2
7
37
38
42
59
21
40
42
22
36
25
2
57
31
13
46
41
35
21
32
24
53
43
10
41
40
42
55
51
44
21
19
26
34
7
13
59
56
20
9
13
16
23
55
6
25
40
29
10
27
18
38
45
4
55
58
25
31
9
54
32
12
29
33
11
20
25
41
45
5
22
31
3
1
23
53
38
57
60
37
34
60
41
41
11
55
2
41
41
24
58
12
6
16
3
17
50
48
44
33
15
1
51
33
7
12
37
20
29
44
14
23
22
54
1
5
9
43
51
24
35
46
60
1
52
8
10
60
25
55
16
60
58
2
12
29
55
31
46
49
5
37
7
33
32
60
54
4
57
10
5
5
43
45
41
59
30
28
31
56
24
18
36
47
58
18
12
16
31
6
5
14
45
